id_student,code_module,code_presentation,id_site,date,sum_click,activity_type
843,DDD,2024B,423,113,3,resource
843,DDD,2024B,19,8,12,url
843,DDD,2024B,465,194,14,oucontent
843,DDD,2024B,185,96,16,forumng
843,DDD,2024B,42,153,9,subpage
843,DDD,2024B,287,39,13,forumng
843,DDD,2024B,85,152,3,subpage
843,DDD,2024B,7,122,6,subpage
843,DDD,2024B,412,83,13,oucontent
843,DDD,2024B,211,-10,14,quiz
843,DDD,2024B,439,-14,3,homepage
843,DDD,2024B,283,-17,1,subpage
843,DDD,2024B,5,163,16,forumng
843,DDD,2024B,139,-10,1,forumng
843,DDD,2024B,325,60,14,homepage
843,DDD,2024B,300,119,7,forumng
843,DDD,2024B,395,87,5,page
843,DDD,2024B,341,94,3,url
843,DDD,2024B,427,175,10,quiz
843,DDD,2024B,291,-18,20,forumng
843,DDD,2024B,176,20,16,subpage
843,DDD,2024B,231,185,4,url
843,DDD,2024B,263,92,14,oucontent
843,DDD,2024B,138,148,17,url
843,DDD,2024B,17,172,20,page
843,DDD,2024B,162,140,13,resource
843,DDD,2024B,169,-26,11,resource
843,DDD,2024B,264,123,4,oucontent
843,DDD,2024B,184,185,14,subpage
843,DDD,2024B,58,63,10,oucontent
843,DDD,2024B,59,108,9,url
843,DDD,2024B,230,15,9,forumng
843,DDD,2024B,413,17,15,resource
843,DDD,2024B,177,117,17,forumng
843,DDD,2024B,240,171,1,forumng
843,DDD,2024B,476,180,2,page
843,DDD,2024B,33,4,4,resource
843,DDD,2024B,473,34,10,forumng
843,DDD,2024B,43,172,9,url
843,DDD,2024B,173,87,16,homepage
843,DDD,2024B,362,31,6,resource
843,DDD,2024B,267,145,15,url
843,DDD,2024B,342,64,12,forumng
843,DDD,2024B,460,127,9,homepage
843,DDD,2024B,426,-6,8,subpage
843,DDD,2024B,143,142,3,resource
843,DDD,2024B,264,82,6,quiz
843,DDD,2024B,114,-14,14,subpage
843,DDD,2024B,274,150,19,quiz
843,DDD,2024B,289,80,3,subpage
843,DDD,2024B,114,135,17,oucontent
843,DDD,2024B,166,19,2,forumng
843,DDD,2024B,401,40,2,resource
843,DDD,2024B,202,-24,19,forumng
843,DDD,2024B,131,163,7,page
843,DDD,2024B,168,19,10,oucontent
843,DDD,2024B,133,92,3,homepage
843,DDD,2024B,295,77,12,oucontent
843,DDD,2024B,434,189,7,homepage
843,DDD,2024B,159,31,20,subpage
843,DDD,2024B,45,123,20,homepage
843,DDD,2024B,346,25,13,url
843,DDD,2024B,364,162,1,quiz
843,DDD,2024B,306,-12,7,quiz
843,DDD,2024B,129,-16,11,page
843,DDD,2024B,405,0,18,resource
843,DDD,2024B,93,122,15,subpage
843,DDD,2024B,263,85,19,resource
843,DDD,2024B,48,13,16,page
843,DDD,2024B,144,17,2,forumng
843,DDD,2024B,113,88,5,forumng
843,DDD,2024B,342,-13,18,resource
843,DDD,2024B,94,180,1,url
843,DDD,2024B,387,9,9,forumng
843,DDD,2024B,13,97,19,oucontent
843,DDD,2024B,194,106,5,page
843,DDD,2024B,91,57,12,forumng
843,DDD,2024B,74,30,10,homepage
843,DDD,2024B,304,-19,19,subpage
843,DDD,2024B,348,82,18,forumng
843,DDD,2024B,60,99,19,url
843,DDD,2024B,281,46,16,url
843,DDD,2024B,360,-14,3,url
843,DDD,2024B,178,103,5,homepage
843,DDD,2024B,73,161,15,page
843,DDD,2024B,91,196,4,quiz
843,DDD,2024B,10,24,19,forumng
843,DDD,2024B,133,106,1,subpage
843,DDD,2024B,312,166,3,forumng
843,DDD,2024B,299,97,6,forumng
843,DDD,2024B,395,98,15,url
843,DDD,2024B,374,22,10,homepage
843,DDD,2024B,137,156,14,page
843,DDD,2024B,364,-22,12,homepage
843,DDD,2024B,483,122,9,url
843,DDD,2024B,281,197,12,oucontent
843,DDD,2024B,413,153,6,homepage
843,DDD,2024B,479,122,19,url
843,DDD,2024B,439,183,7,homepage
843,DDD,2024B,216,4,15,page
843,DDD,2024B,342,168,4,page
843,DDD,2024B,398,-7,13,oucontent
844,AAA,2024J,195,12,4,page
844,AAA,2024J,360,24,17,homepage
844,AAA,2024J,97,42,13,quiz
844,AAA,2024J,185,105,7,quiz
844,AAA,2024J,468,141,14,url
844,AAA,2024J,401,4,8,subpage
844,AAA,2024J,458,62,1,page
844,AAA,2024J,33,170,15,page
844,AAA,2024J,179,125,8,resource
844,AAA,2024J,173,100,14,homepage
844,AAA,2024J,223,175,17,url
844,AAA,2024J,476,173,20,homepage
844,AAA,2024J,300,50,20,forumng
844,AAA,2024J,119,-7,16,page
844,AAA,2024J,187,93,6,forumng
844,AAA,2024J,62,74,12,url
844,AAA,2024J,217,153,3,homepage
844,AAA,2024J,121,113,4,oucontent
844,AAA,2024J,312,81,9,url
844,AAA,2024J,306,90,5,quiz
844,AAA,2024J,14,197,17,subpage
844,AAA,2024J,11,118,6,url
844,AAA,2024J,281,150,5,homepage
844,AAA,2024J,73,-16,17,subpage
844,AAA,2024J,156,133,10,url
844,AAA,2024J,129,184,3,subpage
844,AAA,2024J,364,162,13,homepage
844,AAA,2024J,498,183,4,url
844,AAA,2024J,285,40,1,oucontent
844,AAA,2024J,33,69,14,quiz
844,AAA,2024J,54,120,18,url
844,AAA,2024J,449,29,20,resource
844,AAA,2024J,50,78,3,quiz
844,AAA,2024J,88,95,3,subpage
844,AAA,2024J,186,72,20,homepage
844,AAA,2024J,2,63,19,quiz
844,AAA,2024J,497,84,14,forumng
844,AAA,2024J,307,-26,18,page
844,AAA,2024J,228,156,20,subpage
844,AAA,2024J,329,70,19,resource
844,AAA,2024J,496,108,11,url
844,AAA,2024J,371,-30,14,oucontent
844,AAA,2024J,292,-19,10,homepage
844,AAA,2024J,21,126,16,forumng
844,AAA,2024J,90,77,15,quiz
844,AAA,2024J,465,96,12,url
844,AAA,2024J,483,150,15,forumng
844,AAA,2024J,375,100,14,quiz
844,AAA,2024J,243,28,7,resource
844,AAA,2024J,431,141,6,page
844,AAA,2024J,359,-20,9,subpage
844,AAA,2024J,155,129,15,url
844,AAA,2024J,432,115,10,homepage
844,AAA,2024J,83,133,3,page
844,AAA,2024J,102,101,2,url
844,AAA,2024J,68,62,3,homepage
844,AAA,2024J,143,-8,16,page
844,AAA,2024J,178,116,10,quiz
844,AAA,2024J,412,86,14,quiz
844,AAA,2024J,312,134,5,url
844,AAA,2024J,232,89,12,page
844,AAA,2024J,24,172,1,quiz
844,AAA,2024J,385,164,15,quiz
844,AAA,2024J,302,0,20,resource
844,AAA,2024J,328,66,6,oucontent
844,AAA,2024J,148,38,15,page
844,AAA,2024J,51,64,2,homepage
844,AAA,2024J,59,-20,7,forumng
844,AAA,2024J,293,160,8,homepage
844,AAA,2024J,158,138,9,page
844,AAA,2024J,338,48,14,quiz
844,AAA,2024J,290,54,12,url
844,AAA,2024J,252,20,8,resource
844,AAA,2024J,178,189,5,quiz
844,AAA,2024J,46,169,18,homepage
844,AAA,2024J,23,136,15,homepage
844,AAA,2024J,51,18,18,subpage
844,AAA,2024J,303,26,16,url
844,AAA,2024J,341,-10,19,homepage
844,AAA,2024J,104,61,18,oucontent
844,AAA,2024J,330,144,4,forumng
844,AAA,2024J,109,199,11,resource
844,AAA,2024J,171,198,14,url
844,AAA,2024J,5,47,15,page
844,AAA,2024J,358,116,7,homepage
844,AAA,2024J,172,118,19,quiz
844,AAA,2024J,436,189,7,homepage
844,AAA,2024J,250,102,19,page
844,AAA,2024J,296,-12,16,subpage
844,AAA,2024J,390,198,19,subpage
844,AAA,2024J,430,179,16,homepage
844,AAA,2024J,130,-26,15,url
844,AAA,2024J,456,176,1,oucontent
844,AAA,2024J,286,29,4,oucontent
844,AAA,2024J,20,-20,10,resource
844,AAA,2024J,316,42,20,url
844,AAA,2024J,470,57,5,oucontent
844,AAA,2024J,201,59,6,page
844,AAA,2024J,260,15,6,homepage
844,AAA,2024J,228,91,4,forumng
844,AAA,2024J,224,8,1,page
844,AAA,2024J,444,-20,6,forumng
844,AAA,2024J,488,76,14,homepage
844,AAA,2024J,299,79,4,page
844,AAA,2024J,164,93,14,forumng
844,AAA,2024J,237,68,20,forumng
844,AAA,2024J,159,127,18,resource
844,AAA,2024J,51,-6,14,resource
844,AAA,2024J,15,-24,8,url
844,AAA,2024J,269,3,12,oucontent
844,AAA,2024J,309,53,15,page
844,AAA,2024J,282,156,11,oucontent
844,AAA,2024J,44,139,12,subpage
844,AAA,2024J,261,52,3,oucontent
845,BBB,2024J,98,9,14,page
845,BBB,2024J,117,176,17,subpage
845,BBB,2024J,118,-26,6,oucontent
845,BBB,2024J,333,17,10,resource
845,BBB,2024J,226,167,16,homepage
845,BBB,2024J,209,113,8,page
845,BBB,2024J,214,192,1,resource
845,BBB,2024J,157,115,5,oucontent
845,BBB,2024J,17,124,10,resource
845,BBB,2024J,251,86,18,oucontent
845,BBB,2024J,169,21,5,oucontent
845,BBB,2024J,19,-4,1,oucontent
845,BBB,2024J,313,48,7,url
845,BBB,2024J,295,150,9,page
845,BBB,2024J,34,136,8,page
845,BBB,2024J,116,44,11,forumng
845,BBB,2024J,461,81,9,url
845,BBB,2024J,130,132,4,oucontent
845,BBB,2024J,402,160,4,forumng
845,BBB,2024J,23,39,12,oucontent
845,BBB,2024J,406,88,7,forumng
845,BBB,2024J,368,52,4,forumng
845,BBB,2024J,427,-12,12,resource
845,BBB,2024J,43,169,8,oucontent
845,BBB,2024J,453,140,17,quiz
845,BBB,2024J,406,-14,5,oucontent
845,BBB,2024J,307,57,12,resource
845,BBB,2024J,70,102,1,homepage
845,BBB,2024J,201,-9,12,subpage
845,BBB,2024J,93,174,4,subpage
845,BBB,2024J,199,75,3,forumng
845,BBB,2024J,36,102,9,forumng
845,BBB,2024J,370,180,4,homepage
845,BBB,2024J,446,158,12,quiz
845,BBB,2024J,396,55,5,oucontent
845,BBB,2024J,404,168,7,url
845,BBB,2024J,430,114,14,oucontent
845,BBB,2024J,20,-30,7,page
845,BBB,2024J,367,75,11,oucontent
845,BBB,2024J,121,60,19,page
845,BBB,2024J,338,178,15,oucontent
845,BBB,2024J,362,4,18,oucontent
845,BBB,2024J,80,54,8,subpage
845,BBB,2024J,54,126,2,oucontent
845,BBB,2024J,457,98,4,subpage
845,BBB,2024J,317,73,7,oucontent
845,BBB,2024J,205,85,7,url
845,BBB,2024J,44,106,19,quiz
845,BBB,2024J,331,32,10,homepage
845,BBB,2024J,243,-24,7,url
845,BBB,2024J,268,-23,5,resource
845,BBB,2024J,59,12,13,homepage
845,BBB,2024J,419,75,10,page
845,BBB,2024J,341,94,9,resource
845,BBB,2024J,451,-7,1,subpage
845,BBB,2024J,217,42,8,subpage
845,BBB,2024J,500,109,1,page
845,BBB,2024J,427,-27,6,subpage
845,BBB,2024J,373,97,17,forumng
845,BBB,2024J,46,11,11,quiz
845,BBB,2024J,225,86,15,subpage
845,BBB,2024J,312,162,18,forumng
845,BBB,2024J,274,151,8,resource
845,BBB,2024J,308,-26,1,page
845,BBB,2024J,175,131,12,subpage
845,BBB,2024J,176,136,18,forumng
845,BBB,2024J,193,141,9,homepage
845,BBB,2024J,90,137,3,quiz
845,BBB,2024J,152,164,17,resource
845,BBB,2024J,397,50,8,homepage
845,BBB,2024J,393,-8,7,oucontent
845,BBB,2024J,411,103,8,oucontent
845,BBB,2024J,121,60,20,url
845,BBB,2024J,28,33,10,homepage
845,BBB,2024J,222,92,18,page
845,BBB,2024J,208,-14,10,forumng
845,BBB,2024J,305,62,2,url
845,BBB,2024J,255,112,10,homepage
845,BBB,2024J,181,16,15,subpage
845,BBB,2024J,203,36,10,page
845,BBB,2024J,431,109,12,homepage
845,BBB,2024J,148,-28,19,page
845,BBB,2024J,349,177,15,subpage
845,BBB,2024J,402,132,9,url
845,BBB,2024J,486,-29,17,oucontent
845,BBB,2024J,469,143,12,oucontent
845,BBB,2024J,163,133,7,url
845,BBB,2024J,300,-30,20,homepage
845,BBB,2024J,215,7,19,forumng
845,BBB,2024J,190,-8,7,url
845,BBB,2024J,297,-26,2,oucontent
845,BBB,2024J,362,4,14,homepage
845,BBB,2024J,200,129,2,forumng
845,BBB,2024J,114,43,4,forumng
845,BBB,2024J,225,170,7,oucontent
845,BBB,2024J,228,177,4,page
845,BBB,2024J,146,102,17,resource
845,BBB,2024J,328,69,19,quiz
845,BBB,2024J,334,101,14,quiz
845,BBB,2024J,241,46,19,subpage
845,BBB,2024J,244,149,14,resource
845,BBB,2024J,217,39,11,resource
845,BBB,2024J,365,18,5,resource
845,BBB,2024J,34,-23,5,oucontent
845,BBB,2024J,273,178,8,quiz
845,BBB,2024J,225,148,20,subpage
845,BBB,2024J,418,35,18,forumng
845,BBB,2024J,291,112,14,quiz
845,BBB,2024J,23,194,10,oucontent
845,BBB,2024J,396,64,19,page
845,BBB,2024J,290,-10,16,homepage
845,BBB,2024J,313,-24,19,page
845,BBB,2024J,270,90,1,subpage
845,BBB,2024J,368,172,5,forumng
845,BBB,2024J,216,152,2,page
845,BBB,2024J,283,42,15,quiz
845,BBB,2024J,313,191,19,homepage
845,BBB,2024J,261,66,9,oucontent
845,BBB,2024J,426,152,14,forumng
845,BBB,2024J,224,165,15,quiz
845,BBB,2024J,373,90,15,url
845,BBB,2024J,305,144,19,subpage
845,BBB,2024J,59,175,5,subpage
845,BBB,2024J,118,164,9,url
845,BBB,2024J,73,62,19,forumng
845,BBB,2024J,20,111,9,resource
845,BBB,2024J,365,-11,5,page
845,BBB,2024J,331,152,4,url
845,BBB,2024J,62,88,12,oucontent
845,BBB,2024J,211,116,2,quiz
845,BBB,2024J,210,102,10,subpage
845,BBB,2024J,480,115,8,resource
845,BBB,2024J,444,31,20,url
845,BBB,2024J,182,115,1,forumng
845,BBB,2024J,64,195,3,resource
845,BBB,2024J,449,27,3,oucontent
845,BBB,2024J,311,155,3,quiz
845,BBB,2024J,189,115,17,quiz
845,BBB,2024J,419,-11,18,page
845,BBB,2024J,80,62,4,resource
845,BBB,2024J,342,8,14,resource
845,BBB,2024J,143,51,16,url
845,BBB,2024J,279,22,11,resource
846,DDD,2024B,424,-3,15,subpage
846,DDD,2024B,73,131,11,forumng
846,DDD,2024B,376,131,2,homepage
846,DDD,2024B,376,52,12,oucontent
846,DDD,2024B,497,84,14,quiz
846,DDD,2024B,308,103,1,subpage
846,DDD,2024B,74,179,19,resource
846,DDD,2024B,3,80,10,page
846,DDD,2024B,221,102,20,subpage
846,DDD,2024B,237,188,13,subpage
846,DDD,2024B,180,11,20,subpage
846,DDD,2024B,484,79,13,forumng
846,DDD,2024B,200,139,16,page
846,DDD,2024B,256,-14,12,resource
846,DDD,2024B,217,-24,10,resource
846,DDD,2024B,325,-26,2,page
846,DDD,2024B,339,104,3,url
846,DDD,2024B,71,117,18,homepage
846,DDD,2024B,144,38,8,url
846,DDD,2024B,401,151,18,quiz
846,DDD,2024B,442,-24,17,page
846,DDD,2024B,428,115,17,resource
846,DDD,2024B,1,2,11,resource
846,DDD,2024B,224,58,14,url
846,DDD,2024B,453,104,9,url
846,DDD,2024B,117,73,7,forumng
846,DDD,2024B,263,85,2,page
846,DDD,2024B,200,181,12,forumng
846,DDD,2024B,403,137,1,homepage
846,DDD,2024B,181,-14,3,url
846,DDD,2024B,401,94,19,url
846,DDD,2024B,258,106,17,url
846,DDD,2024B,365,98,6,page
846,DDD,2024B,386,82,8,oucontent
846,DDD,2024B,306,-4,20,forumng
846,DDD,2024B,221,169,18,url
846,DDD,2024B,113,17,10,resource
846,DDD,2024B,486,18,16,resource
846,DDD,2024B,57,170,20,subpage
846,DDD,2024B,369,140,11,url
846,DDD,2024B,385,-11,16,oucontent
846,DDD,2024B,195,69,3,page
846,DDD,2024B,113,185,11,page
846,DDD,2024B,121,193,16,oucontent
846,DDD,2024B,42,151,19,page
846,DDD,2024B,230,188,17,page
846,DDD,2024B,392,133,13,homepage
846,DDD,2024B,483,190,10,quiz
846,DDD,2024B,104,151,9,quiz
846,DDD,2024B,274,148,3,oucontent
846,DDD,2024B,411,-5,19,page
846,DDD,2024B,47,177,20,quiz
846,DDD,2024B,494,-15,20,subpage
846,DDD,2024B,411,38,19,forumng
846,DDD,2024B,6,123,15,subpage
846,DDD,2024B,436,141,10,homepage
846,DDD,2024B,323,117,20,subpage
846,DDD,2024B,395,114,18,quiz
846,DDD,2024B,307,60,13,page
846,DDD,2024B,246,8,6,forumng
846,DDD,2024B,182,110,1,homepage
846,DDD,2024B,362,118,8,subpage
846,DDD,2024B,302,135,13,oucontent
846,DDD,2024B,212,15,14,page
846,DDD,2024B,127,77,15,quiz
846,DDD,2024B,99,-9,6,page
846,DDD,2024B,201,198,6,subpage
846,DDD,2024B,170,32,2,quiz
846,DDD,2024B,22,11,10,oucontent
846,DDD,2024B,55,110,7,url
846,DDD,2024B,297,89,2,homepage
846,DDD,2024B,453,106,20,page
846,DDD,2024B,161,25,1,page
846,DDD,2024B,314,48,10,subpage
846,DDD,2024B,72,81,20,quiz
846,DDD,2024B,435,56,17,url
846,DDD,2024B,445,52,2,page
846,DDD,2024B,340,109,2,url
846,DDD,2024B,141,157,18,homepage
846,DDD,2024B,15,157,9,oucontent
846,DDD,2024B,208,133,1,oucontent
846,DDD,2024B,164,-20,4,oucontent
846,DDD,2024B,473,142,15,oucontent
846,DDD,2024B,41,164,20,forumng
846,DDD,2024B,389,-3,5,homepage
846,DDD,2024B,358,136,16,resource
846,DDD,2024B,417,33,11,page
846,DDD,2024B,443,192,1,oucontent
846,DDD,2024B,74,100,14,url
846,DDD,2024B,38,117,3,resource
846,DDD,2024B,133,3,3,url
846,DDD,2024B,423,200,10,oucontent
846,DDD,2024B,79,83,18,forumng
846,DDD,2024B,367,134,1,url
846,DDD,2024B,457,29,10,quiz
846,DDD,2024B,454,152,2,oucontent
846,DDD,2024B,3,187,5,page
846,DDD,2024B,294,-28,12,page
846,DDD,2024B,385,92,1,subpage
846,DDD,2024B,465,-17,7,quiz
846,DDD,2024B,167,77,17,resource
846,DDD,2024B,329,14,10,oucontent
846,DDD,2024B,493,31,11,homepage
846,DDD,2024B,462,62,18,url
846,DDD,2024B,83,23,9,homepage
846,DDD,2024B,68,96,1,page
846,DDD,2024B,21,55,15,oucontent
846,DDD,2024B,347,115,2,subpage
846,DDD,2024B,58,134,1,url
846,DDD,2024B,166,95,12,oucontent
846,DDD,2024B,90,100,12,resource
846,DDD,2024B,82,176,2,homepage
846,DDD,2024B,16,158,2,homepage
846,DDD,2024B,347,13,14,resource
846,DDD,2024B,6,187,15,page
846,DDD,2024B,56,40,14,forumng
846,DDD,2024B,432,153,20,page
846,DDD,2024B,133,110,5,forumng
846,DDD,2024B,489,182,10,homepage
846,DDD,2024B,428,148,15,forumng
846,DDD,2024B,20,16,9,resource
846,DDD,2024B,369,156,4,page
846,DDD,2024B,98,30,17,oucontent
846,DDD,2024B,182,109,18,url
846,DDD,2024B,447,103,11,quiz
846,DDD,2024B,57,33,16,forumng
846,DDD,2024B,33,-26,10,subpage
846,DDD,2024B,15,145,4,url
846,DDD,2024B,133,198,12,quiz
846,DDD,2024B,312,75,8,homepage
846,DDD,2024B,427,59,15,quiz
846,DDD,2024B,252,200,5,oucontent
846,DDD,2024B,422,2,7,quiz
846,DDD,2024B,82,12,7,oucontent
846,DDD,2024B,30,-5,9,url
846,DDD,2024B,357,85,10,url
846,DDD,2024B,254,133,17,page
846,DDD,2024B,366,13,14,homepage
846,DDD,2024B,180,99,4,forumng
846,DDD,2024B,327,-18,4,subpage
846,DDD,2024B,352,167,19,url
846,DDD,2024B,123,4,16,homepage
846,DDD,2024B,416,195,10,subpage
846,DDD,2024B,125,47,10,homepage
846,DDD,2024B,320,-25,11,oucontent
846,DDD,2024B,27,12,10,quiz
846,DDD,2024B,475,156,4,url
846,DDD,2024B,442,-17,4,forumng
846,DDD,2024B,189,151,19,oucontent
846,DDD,2024B,208,154,18,page
846,DDD,2024B,42,97,9,resource
846,DDD,2024B,65,65,16,oucontent
846,DDD,2024B,472,-13,20,resource
846,DDD,2024B,153,-1,13,page
846,DDD,2024B,126,86,8,forumng
846,DDD,2024B,190,79,8,resource
846,DDD,2024B,104,180,5,homepage
846,DDD,2024B,133,87,19,resource
846,DDD,2024B,68,167,4,homepage
846,DDD,2024B,276,199,16,oucontent
846,DDD,2024B,294,181,12,resource
846,DDD,2024B,313,60,16,url
846,DDD,2024B,372,115,4,quiz
846,DDD,2024B,434,154,20,forumng
846,DDD,2024B,196,93,14,forumng
846,DDD,2024B,92,137,16,subpage
846,DDD,2024B,452,120,8,subpage
846,DDD,2024B,182,115,11,oucontent
846,DDD,2024B,29,68,12,subpage
846,DDD,2024B,62,151,6,subpage
846,DDD,2024B,296,104,12,resource
846,DDD,2024B,211,88,11,quiz
846,DDD,2024B,91,47,1,resource
846,DDD,2024B,449,158,2,oucontent
846,DDD,2024B,433,150,12,subpage
846,DDD,2024B,57,73,8,oucontent
846,DDD,2024B,119,148,11,url
846,DDD,2024B,193,105,20,oucontent
846,DDD,2024B,429,-17,4,homepage
846,DDD,2024B,30,164,7,page
846,DDD,2024B,191,-29,8,resource
846,DDD,2024B,229,158,12,quiz
846,DDD,2024B,26,126,15,forumng
846,DDD,2024B,183,170,15,quiz
846,DDD,2024B,247,79,5,oucontent
846,DDD,2024B,129,27,8,forumng
846,DDD,2024B,3,6,9,homepage
846,DDD,2024B,264,112,7,homepage
846,DDD,2024B,314,138,8,forumng
847,BBB,2024J,293,124,8,homepage
847,BBB,2024J,264,135,3,resource
847,BBB,2024J,382,72,6,quiz
847,BBB,2024J,57,200,19,quiz
847,BBB,2024J,401,180,5,subpage
847,BBB,2024J,388,155,20,url
847,BBB,2024J,306,125,10,url
847,BBB,2024J,153,-10,8,url
847,BBB,2024J,85,140,13,quiz
847,BBB,2024J,146,102,13,forumng
847,BBB,2024J,351,107,5,page
847,BBB,2024J,53,20,20,resource
847,BBB,2024J,312,199,19,page
847,BBB,2024J,469,167,8,forumng
847,BBB,2024J,370,149,1,oucontent
847,BBB,2024J,252,116,15,oucontent
847,BBB,2024J,326,26,10,homepage
847,BBB,2024J,224,70,2,quiz
847,BBB,2024J,260,20,14,oucontent
847,BBB,2024J,399,189,17,url
847,BBB,2024J,205,70,8,oucontent
847,BBB,2024J,157,6,20,url
847,BBB,2024J,72,97,16,url
847,BBB,2024J,30,-29,15,quiz
847,BBB,2024J,387,23,12,subpage
847,BBB,2024J,488,160,3,page
847,BBB,2024J,96,200,3,forumng
847,BBB,2024J,190,7,16,quiz
847,BBB,2024J,64,48,4,subpage
847,BBB,2024J,316,17,7,url
847,BBB,2024J,7,132,16,resource
847,BBB,2024J,196,114,17,subpage
847,BBB,2024J,21,-3,1,page
847,BBB,2024J,15,86,10,homepage
847,BBB,2024J,460,80,20,forumng
847,BBB,2024J,262,112,2,forumng
847,BBB,2024J,211,172,14,forumng
847,BBB,2024J,194,133,14,resource
848,BBB,2024J,50,4,6,url
848,BBB,2024J,184,72,3,homepage
848,BBB,2024J,245,129,18,resource
848,BBB,2024J,257,7,13,homepage
848,BBB,2024J,327,37,4,subpage
848,BBB,2024J,471,176,7,forumng
848,BBB,2024J,435,88,20,page
848,BBB,2024J,491,0,17,forumng
848,BBB,2024J,135,58,12,page
848,BBB,2024J,228,194,12,forumng
848,BBB,2024J,218,191,13,url
848,BBB,2024J,386,30,20,oucontent
848,BBB,2024J,452,170,4,url
848,BBB,2024J,306,43,15,page
848,BBB,2024J,324,120,14,page
848,BBB,2024J,55,-18,9,url
848,BBB,2024J,380,-15,15,resource
848,BBB,2024J,225,27,15,resource
848,BBB,2024J,54,19,15,quiz
848,BBB,2024J,20,34,9,url
848,BBB,2024J,9,27,9,forumng
848,BBB,2024J,120,131,12,homepage
848,BBB,2024J,493,2,16,homepage
848,BBB,2024J,117,3,11,subpage
848,BBB,2024J,281,-27,20,oucontent
848,BBB,2024J,360,-18,6,page
848,BBB,2024J,225,177,15,resource
848,BBB,2024J,18,38,4,page
848,BBB,2024J,382,142,7,homepage
848,BBB,2024J,244,139,1,forumng
848,BBB,2024J,445,75,19,oucontent
848,BBB,2024J,420,91,6,forumng
848,BBB,2024J,175,31,5,page
848,BBB,2024J,286,184,19,forumng
848,BBB,2024J,453,197,7,forumng
848,BBB,2024J,30,36,2,quiz
848,BBB,2024J,115,28,17,oucontent
848,BBB,2024J,76,71,2,page
848,BBB,2024J,335,29,14,quiz
848,BBB,2024J,261,137,14,url
848,BBB,2024J,279,-25,7,resource
848,BBB,2024J,393,91,12,oucontent
848,BBB,2024J,204,29,14,page
848,BBB,2024J,490,132,20,quiz
848,BBB,2024J,25,118,1,page
848,BBB,2024J,23,-19,8,quiz
848,BBB,2024J,16,110,19,homepage
848,BBB,2024J,199,-18,4,resource
848,BBB,2024J,54,121,7,homepage
848,BBB,2024J,354,117,1,forumng
848,BBB,2024J,220,159,14,oucontent
848,BBB,2024J,260,-15,7,url
848,BBB,2024J,188,145,19,resource
848,BBB,2024J,468,140,15,url
848,BBB,2024J,252,148,6,url
848,BBB,2024J,193,51,8,subpage
848,BBB,2024J,407,15,14,page
848,BBB,2024J,316,141,9,resource
848,BBB,2024J,119,80,2,page
848,BBB,2024J,485,-16,16,url
848,BBB,2024J,367,190,14,quiz
848,BBB,2024J,136,160,15,url
848,BBB,2024J,448,134,19,subpage
848,BBB,2024J,226,106,7,url
848,BBB,2024J,473,130,5,quiz
848,BBB,2024J,260,182,20,oucontent
848,BBB,2024J,15,97,2,page
848,BBB,2024J,259,153,11,quiz
848,BBB,2024J,330,185,7,page
848,BBB,2024J,476,-22,8,quiz
848,BBB,2024J,297,34,20,url
848,BBB,2024J,376,135,20,forumng
848,BBB,2024J,217,58,2,quiz
848,BBB,2024J,73,46,9,page
848,BBB,2024J,239,188,13,quiz
848,BBB,2024J,178,43,1,forumng
848,BBB,2024J,416,174,1,oucontent
849,DDD,2024B,422,52,18,page
849,DDD,2024B,475,83,11,url
849,DDD,2024B,34,25,9,page
849,DDD,2024B,390,83,1,homepage
849,DDD,2024B,255,-28,5,quiz
849,DDD,2024B,40,126,17,page
849,DDD,2024B,40,163,16,homepage
849,DDD,2024B,325,83,15,forumng
849,DDD,2024B,500,-20,9,oucontent
849,DDD,2024B,403,75,7,page
849,DDD,2024B,349,105,4,oucontent
849,DDD,2024B,351,158,11,homepage
849,DDD,2024B,390,55,17,oucontent
849,DDD,2024B,447,191,13,page
849,DDD,2024B,35,200,6,forumng
849,DDD,2024B,302,114,18,page
849,DDD,2024B,370,150,4,subpage
849,DDD,2024B,210,159,3,resource
849,DDD,2024B,221,193,4,homepage
849,DDD,2024B,468,61,9,resource
849,DDD,2024B,246,195,14,oucontent
849,DDD,2024B,89,-23,10,url
849,DDD,2024B,144,200,15,subpage
849,DDD,2024B,282,186,16,subpage
849,DDD,2024B,286,86,2,homepage
849,DDD,2024B,277,49,19,url
849,DDD,2024B,144,136,4,quiz
849,DDD,2024B,17,38,4,resource
849,DDD,2024B,1,-29,20,quiz
849,DDD,2024B,451,23,15,forumng
849,DDD,2024B,305,-27,16,forumng
849,DDD,2024B,336,-21,9,forumng
849,DDD,2024B,3,167,10,quiz
849,DDD,2024B,253,194,19,quiz
849,DDD,2024B,72,73,12,quiz
849,DDD,2024B,100,56,14,subpage
849,DDD,2024B,64,76,7,homepage
849,DDD,2024B,203,54,8,forumng
849,DDD,2024B,331,171,14,url
849,DDD,2024B,121,130,3,resource
849,DDD,2024B,249,145,18,subpage
849,DDD,2024B,40,100,9,quiz
849,DDD,2024B,183,81,17,resource
849,DDD,2024B,339,151,6,homepage
849,DDD,2024B,172,12,3,oucontent
849,DDD,2024B,450,119,2,quiz
849,DDD,2024B,158,111,8,subpage
849,DDD,2024B,377,124,15,resource
849,DDD,2024B,136,-21,13,quiz
