id_student,id_assessment,date_submitted,is_banked,score
675,AAA_1,,1,
675,AAA_2,65,1,72.5
675,AAA_3,121,1,90.5
675,AAA_4,146,0,80.5
675,AAA_5,187,0,62.5
676,CCC_1,,1,
676,CCC_2,197,0,42.2
676,CCC_3,173,0,61.5
676,CCC_4,194,0,78.1
677,CCC_1,102,0,70.2
677,CCC_2,189,1,58.7
677,CCC_3,126,0,54.0
677,CCC_4,34,1,88.9
678,AAA_1,149,1,46.2
678,AAA_2,,0,
678,AAA_3,132,0,63.0
678,AAA_4,140,0,73.3
678,AAA_5,165,0,54.9
679,AAA_1,55,1,48.2
679,AAA_2,190,1,82.5
679,AAA_3,122,1,56.6
679,AAA_4,154,0,69.5
680,DDD_1,,1,
680,DDD_2,171,1,81.3
680,DDD_3,126,0,64.3
680,DDD_4,182,0,64.2
681,AAA_1,91,1,66.9
681,AAA_2,173,0,84.0
681,AAA_3,153,1,87.1
682,BBB_1,137,0,76.3
682,BBB_2,76,1,77.4
682,BBB_3,174,0,64.3
682,BBB_4,50,1,58.9
682,BBB_5,30,0,77.1
682,BBB_6,194,1,62.7
683,AAA_1,79,0,100
683,AAA_2,,1,
684,AAA_1,188,1,63.4
684,AAA_2,55,1,85.0
684,AAA_3,31,1,74.9
685,BBB_1,28,1,85.6
685,BBB_2,52,1,98.0
685,BBB_3,190,0,96.4
686,DDD_1,,0,
686,DDD_2,192,1,96.9
686,DDD_3,94,0,72.4
687,BBB_1,,0,
687,BBB_2,29,1,85.5
687,BBB_3,94,1,57.7
687,BBB_4,177,1,79.5
687,BBB_5,31,1,77.2
687,BBB_6,181,0,84.4
688,DDD_1,,0,
688,DDD_2,126,0,34.9
688,DDD_3,62,1,37.8
688,DDD_4,144,1,64.9
688,DDD_5,178,1,40.0
688,DDD_6,122,1,35.2
689,DDD_1,92,1,69.3
689,DDD_2,181,0,41.5
689,DDD_3,85,1,49.2
690,BBB_1,49,1,62.8
690,BBB_2,156,0,57.3
691,DDD_1,75,1,97.2
691,DDD_2,166,0,88.1
691,DDD_3,143,1,92.2
691,DDD_4,49,1,79.6
692,AAA_1,25,0,78.7
692,AAA_2,199,1,84.5
692,AAA_3,28,1,94.6
692,AAA_4,,0,
693,DDD_1,35,1,64.4
693,DDD_2,76,0,53.6
693,DDD_3,22,1,49.2
693,DDD_4,137,0,62.4
693,DDD_5,83,1,62.5
693,DDD_6,68,1,39.0
694,CCC_1,109,1,85.2
694,CCC_2,146,0,83.0
694,CCC_3,44,1,77.2
694,CCC_4,33,1,71.8
695,BBB_1,53,0,39.9
695,BBB_2,134,1,72.0
696,AAA_1,32,0,69.1
696,AAA_2,169,0,77.4
697,AAA_1,,0,
697,AAA_2,,1,
697,AAA_3,,0,
697,AAA_4,,1,
698,DDD_1,,0,
698,DDD_2,111,1,88.2
699,DDD_1,196,1,64.8
699,DDD_2,,0,
699,DDD_3,88,0,59.0
699,DDD_4,67,0,51.8
700,AAA_1,54,0,66.7
700,AAA_2,174,1,78.3
700,AAA_3,141,1,73.4
700,AAA_4,84,0,79.5
701,AAA_1,,1,
701,AAA_2,112,1,72.1
701,AAA_3,117,0,71.8
702,BBB_1,108,1,84.0
702,BBB_2,175,0,100
702,BBB_3,29,0,88.3
702,BBB_4,152,0,80.2
702,BBB_5,111,1,100
702,BBB_6,29,0,95.8
703,AAA_1,52,1,73.6
703,AAA_2,93,1,57.4
703,AAA_3,190,1,60.4
703,AAA_4,,0,
703,AAA_5,200,1,75.6
704,AAA_1,117,0,53.0
704,AAA_2,,0,
705,DDD_1,,0,
705,DDD_2,48,0,94.1
705,DDD_3,176,0,81.7
705,DDD_4,99,1,82.9
705,DDD_5,47,1,83.1
706,CCC_1,190,1,49.6
706,CCC_2,94,1,59.3
706,CCC_3,195,0,54.6
707,AAA_1,57,0,88.1
707,AAA_2,94,1,83.9
707,AAA_3,82,0,84.6
708,CCC_1,45,1,37.4
708,CCC_2,172,0,63.9
709,AAA_1,162,0,69.5
709,AAA_2,27,0,84.4
709,AAA_3,43,1,87.0
710,AAA_1,68,1,76.4
710,AAA_2,,1,
710,AAA_3,52,0,84.5
710,AAA_4,115,1,88.0
711,DDD_1,130,0,84.1
711,DDD_2,125,0,91.3
712,BBB_1,153,1,78.8
712,BBB_2,,1,
712,BBB_3,58,0,87.1
712,BBB_4,188,0,67.2
713,CCC_1,10,0,98.3
713,CCC_2,196,0,79.9
713,CCC_3,85,1,100
713,CCC_4,121,1,93.8
713,CCC_5,117,1,82.5
713,CCC_6,18,1,77.8
714,AAA_1,7,0,59.2
714,AAA_2,124,0,63.4
714,AAA_3,37,0,50.6
714,AAA_4,150,1,66.5
715,DDD_1,,0,
715,DDD_2,94,0,52.3
715,DDD_3,191,1,48.5
715,DDD_4,49,1,65.5
716,AAA_1,95,1,53.8
716,AAA_2,33,0,33.4
716,AAA_3,63,0,66.7
716,AAA_4,56,1,54.0
716,AAA_5,163,0,44.3
717,AAA_1,158,0,59.3
717,AAA_2,186,1,53.0
717,AAA_3,177,0,51.7
717,AAA_4,176,0,50.1
717,AAA_5,9,0,43.8
717,AAA_6,29,0,80.4
718,BBB_1,130,0,58.3
718,BBB_2,105,1,60.3
718,BBB_3,77,1,64.7
718,BBB_4,126,1,49.2
718,BBB_5,57,0,48.9
719,CCC_1,48,1,69.0
719,CCC_2,155,1,73.3
719,CCC_3,75,0,78.3
719,CCC_4,136,1,80.5
719,CCC_5,159,0,64.3
719,CCC_6,151,1,77.5
720,BBB_1,131,1,57.4
720,BBB_2,,0,
720,BBB_3,23,1,52.5
720,BBB_4,22,1,53.6
720,BBB_5,30,0,41.1
721,BBB_1,126,0,72.9
721,BBB_2,200,1,98.1
721,BBB_3,179,1,84.6
721,BBB_4,56,0,69.9
721,BBB_5,76,0,98.2
722,BBB_1,133,0,91.3
722,BBB_2,137,1,79.4
723,BBB_1,103,1,70.8
723,BBB_2,,0,
724,BBB_1,60,1,77.9
724,BBB_2,123,0,72.2
724,BBB_3,57,0,67.4
724,BBB_4,,0,
725,BBB_1,42,1,59.5
725,BBB_2,144,1,36.7
725,BBB_3,,1,
725,BBB_4,86,1,46.5
725,BBB_5,180,0,54.2
725,BBB_6,80,0,43.0
726,AAA_1,119,1,67.2
726,AAA_2,169,1,73.6
726,AAA_3,23,0,68.2
726,AAA_4,141,1,51.2
726,AAA_5,62,0,85.6
727,DDD_1,71,0,55.9
727,DDD_2,38,1,64.8
727,DDD_3,,1,
727,DDD_4,157,0,71.3
727,DDD_5,102,1,60.4
727,DDD_6,129,0,65.6
728,BBB_1,164,0,67.2
728,BBB_2,184,0,68.4
728,BBB_3,40,1,77.6
728,BBB_4,156,0,52.9
728,BBB_5,,0,
728,BBB_6,170,0,43.3
729,DDD_1,153,0,79.7
729,DDD_2,190,0,100
730,BBB_1,148,0,84.9
730,BBB_2,,1,
731,BBB_1,166,0,77.7
731,BBB_2,92,0,52.7
732,AAA_1,138,1,39.2
732,AAA_2,80,0,75.3
732,AAA_3,61,1,48.0
732,AAA_4,173,1,72.8
733,DDD_1,164,0,68.7
733,DDD_2,37,0,63.9
733,DDD_3,156,1,56.2
733,DDD_4,48,1,76.6
734,AAA_1,176,1,70.0
734,AAA_2,23,1,89.4
734,AAA_3,48,0,73.4
734,AAA_4,,0,
734,AAA_5,194,0,52.1
735,CCC_1,86,0,68.9
735,CCC_2,,1,
735,CCC_3,140,1,66.9
736,CCC_1,174,1,42.2
736,CCC_2,93,1,73.6
736,CCC_3,16,0,76.0
737,DDD_1,136,0,46.6
737,DDD_2,79,1,74.7
738,DDD_1,109,1,60.7
738,DDD_2,17,0,69.5
739,CCC_1,121,0,97.4
739,CCC_2,147,0,100
739,CCC_3,148,1,100
739,CCC_4,129,0,93.8
739,CCC_5,160,0,93.5
739,CCC_6,10,1,87.9
740,DDD_1,27,1,83.6
740,DDD_2,14,1,92.9
741,CCC_1,,1,
741,CCC_2,184,1,57.5
741,CCC_3,191,1,93.4
741,CCC_4,161,1,60.1
742,AAA_1,40,0,93.1
742,AAA_2,,1,
743,DDD_1,,1,
743,DDD_2,157,1,74.7
743,DDD_3,180,0,70.6
743,DDD_4,73,0,95.7
743,DDD_5,78,1,69.0
744,CCC_1,96,1,49.4
744,CCC_2,25,0,78.3
744,CCC_3,74,1,87.3
744,CCC_4,136,0,79.8
744,CCC_5,78,1,74.0
745,CCC_1,113,1,56.9
745,CCC_2,80,0,61.3
745,CCC_3,104,1,74.8
745,CCC_4,81,1,80.0
746,BBB_1,116,0,93.9
746,BBB_2,99,1,72.1
746,BBB_3,,1,
747,AAA_1,184,0,71.4
747,AAA_2,148,0,68.8
747,AAA_3,110,1,97.4
747,AAA_4,,0,
748,DDD_1,104,0,65.7
748,DDD_2,,0,
748,DDD_3,130,0,47.4
748,DDD_4,103,1,53.5
749,AAA_1,141,1,70.2
749,AAA_2,89,1,77.0
750,BBB_1,192,0,90.3
750,BBB_2,184,1,61.5
750,BBB_3,,1,
750,BBB_4,174,1,92.2
750,BBB_5,170,1,66.1
750,BBB_6,67,1,62.7
751,CCC_1,190,1,78.8
751,CCC_2,142,1,74.2
751,CCC_3,109,1,87.3
751,CCC_4,118,1,74.3
751,CCC_5,161,0,78.6
752,CCC_1,175,1,91.4
752,CCC_2,,1,
752,CCC_3,101,0,74.2
752,CCC_4,124,1,81.1
752,CCC_5,159,1,95.3
753,AAA_1,17,0,41.9
753,AAA_2,101,0,69.9
754,DDD_1,17,0,44.2
754,DDD_2,,0,
754,DDD_3,132,1,35.7
754,DDD_4,143,1,43.6
754,DDD_5,,0,
755,CCC_1,169,0,70.0
755,CCC_2,194,1,77.2
755,CCC_3,111,1,79.3
755,CCC_4,163,1,78.8
755,CCC_5,66,0,72.1
755,CCC_6,65,0,70.8
756,DDD_1,,1,
756,DDD_2,105,0,45.4
757,CCC_1,110,1,43.4
757,CCC_2,56,1,79.1
757,CCC_3,134,1,56.3
758,CCC_1,,0,
758,CCC_2,13,0,56.2
758,CCC_3,188,1,65.6
758,CCC_4,191,1,56.5
759,CCC_1,65,0,70.9
759,CCC_2,177,1,73.8
760,CCC_1,9,0,64.4
760,CCC_2,112,0,64.2
760,CCC_3,182,0,86.5
760,CCC_4,157,0,59.6
761,AAA_1,60,1,64.2
761,AAA_2,62,1,60.6
762,CCC_1,96,0,49.9
762,CCC_2,96,1,37.7
762,CCC_3,173,0,56.3
762,CCC_4,190,1,33.9
762,CCC_5,173,1,40.2
762,CCC_6,150,1,48.4
763,AAA_1,177,1,86.0
763,AAA_2,44,1,62.9
763,AAA_3,56,0,66.9
763,AAA_4,76,1,75.5
764,CCC_1,99,1,75.8
764,CCC_2,138,1,81.4
765,DDD_1,29,1,54.2
765,DDD_2,134,1,66.1
765,DDD_3,169,0,53.7
765,DDD_4,139,0,84.9
765,DDD_5,195,0,62.8
766,CCC_1,72,1,64.7
766,CCC_2,64,0,35.4
766,CCC_3,63,0,41.4
766,CCC_4,197,0,38.6
766,CCC_5,,1,
767,CCC_1,57,1,39.0
767,CCC_2,171,0,52.4
767,CCC_3,146,1,38.0
768,AAA_1,45,1,48.1
768,AAA_2,145,1,43.6
768,AAA_3,185,0,57.7
769,BBB_1,5,0,74.6
769,BBB_2,89,0,39.6
769,BBB_3,182,0,73.3
769,BBB_4,64,1,47.5
769,BBB_5,134,0,50.0
770,DDD_1,19,0,49.0
770,DDD_2,171,0,69.9
771,DDD_1,185,0,42.8
771,DDD_2,9,1,42.5
771,DDD_3,,0,
772,DDD_1,179,0,74.8
772,DDD_2,49,1,42.3
772,DDD_3,184,0,53.1
772,DDD_4,114,1,46.8
773,BBB_1,76,0,98.5
773,BBB_2,13,1,83.0
773,BBB_3,116,0,76.2
773,BBB_4,181,0,76.0
773,BBB_5,37,0,84.1
774,AAA_1,,0,
774,AAA_2,64,0,86.4
775,CCC_1,133,0,92.9
775,CCC_2,169,1,71.5
775,CCC_3,195,0,68.1
775,CCC_4,105,1,88.8
775,CCC_5,156,1,79.7
775,CCC_6,193,0,60.2
776,BBB_1,129,1,87.9
776,BBB_2,191,0,78.3
776,BBB_3,159,0,98.6
776,BBB_4,38,0,81.8
776,BBB_5,163,0,98.8
777,CCC_1,186,1,100
777,CCC_2,200,1,81.1
777,CCC_3,,0,
777,CCC_4,24,0,82.1
778,CCC_1,83,0,37.6
778,CCC_2,,0,
778,CCC_3,,1,
778,CCC_4,8,0,42.6
778,CCC_5,145,1,66.8
779,CCC_1,26,1,70.2
779,CCC_2,198,0,66.5
779,CCC_3,62,0,90.3
779,CCC_4,160,0,72.2
779,CCC_5,156,1,91.1
779,CCC_6,172,0,75.3
780,CCC_1,78,0,65.8
780,CCC_2,24,1,97.2
781,BBB_1,89,1,51.2
781,BBB_2,93,1,41.6
781,BBB_3,16,1,72.1
781,BBB_4,57,1,56.4
781,BBB_5,73,1,34.6
781,BBB_6,199,1,60.4
782,BBB_1,188,1,67.5
782,BBB_2,90,0,72.9
783,DDD_1,46,0,63.6
783,DDD_2,,1,
784,AAA_1,146,0,60.2
784,AAA_2,96,0,64.8
784,AAA_3,63,0,75.5
784,AAA_4,11,1,46.8
785,BBB_1,89,1,61.0
785,BBB_2,73,1,53.0
785,BBB_3,85,0,76.1
785,BBB_4,27,0,59.5
785,BBB_5,151,1,83.4
786,AAA_1,152,1,90.8
786,AAA_2,155,1,78.3
786,AAA_3,30,1,87.0
787,AAA_1,29,0,68.0
787,AAA_2,85,1,47.6
787,AAA_3,90,0,64.9
788,CCC_1,145,0,62.6
788,CCC_2,126,0,74.8
788,CCC_3,10,1,84.9
788,CCC_4,191,0,68.9
789,CCC_1,175,0,76.2
789,CCC_2,113,1,71.9
789,CCC_3,,1,
789,CCC_4,19,0,100
789,CCC_5,51,0,81.6
790,BBB_1,80,1,81.9
790,BBB_2,167,0,72.6
790,BBB_3,58,1,63.0
790,BBB_4,,0,
790,BBB_5,,0,
790,BBB_6,,0,
791,DDD_1,119,0,48.0
791,DDD_2,167,0,71.9
791,DDD_3,153,1,52.1
791,DDD_4,82,0,70.5
791,DDD_5,193,0,56.0
792,BBB_1,107,0,37.3
792,BBB_2,46,1,69.0
793,DDD_1,161,1,93.7
793,DDD_2,79,1,100
794,CCC_1,157,0,40.5
794,CCC_2,173,0,46.3
794,CCC_3,69,1,52.7
795,CCC_1,100,0,91.0
795,CCC_2,,1,
795,CCC_3,137,0,68.8
795,CCC_4,15,0,75.1
795,CCC_5,87,0,84.4
796,AAA_1,9,0,92.7
796,AAA_2,114,1,72.2
796,AAA_3,22,1,92.6
796,AAA_4,,0,
797,CCC_1,190,1,46.7
797,CCC_2,175,1,57.9
797,CCC_3,147,1,77.3
798,AAA_1,108,0,60.9
798,AAA_2,167,1,55.4
799,DDD_1,73,0,84.0
799,DDD_2,58,1,80.0
799,DDD_3,157,1,86.7
799,DDD_4,21,0,100
799,DDD_5,153,0,84.7
799,DDD_6,157,0,84.1
800,BBB_1,142,0,69.6
800,BBB_2,60,0,97.4
800,BBB_3,75,0,71.3
800,BBB_4,183,0,80.5
800,BBB_5,128,1,99.7
801,DDD_1,139,0,66.4
801,DDD_2,103,1,60.3
801,DDD_3,97,1,59.7
801,DDD_4,196,0,54.4
801,DDD_5,134,0,56.8
801,DDD_6,100,1,65.8
802,DDD_1,69,0,87.7
802,DDD_2,75,0,93.2
803,BBB_1,,0,
803,BBB_2,169,0,69.8
803,BBB_3,179,1,97.5
803,BBB_4,165,0,65.2
803,BBB_5,152,0,88.0
804,BBB_1,121,1,85.1
804,BBB_2,13,1,83.1
804,BBB_3,57,0,88.1
804,BBB_4,56,1,89.2
804,BBB_5,53,1,99.5
805,AAA_1,31,1,82.9
805,AAA_2,193,0,80.0
805,AAA_3,110,1,81.6
806,BBB_1,199,0,36.6
806,BBB_2,,1,
806,BBB_3,145,1,41.2
806,BBB_4,,1,
806,BBB_5,148,0,68.5
806,BBB_6,,1,
807,AAA_1,129,1,55.3
807,AAA_2,129,1,51.8
807,AAA_3,75,0,46.4
807,AAA_4,154,1,71.4
808,DDD_1,5,0,60.9
808,DDD_2,171,0,90.1
808,DDD_3,109,1,75.0
808,DDD_4,92,0,90.5
809,AAA_1,1,0,63.6
809,AAA_2,65,0,81.2
809,AAA_3,158,0,70.4
809,AAA_4,89,1,66.4
810,AAA_1,130,0,63.7
810,AAA_2,41,1,64.0
810,AAA_3,62,1,85.6
810,AAA_4,95,0,63.0
810,AAA_5,82,0,94.1
810,AAA_6,29,1,98.0
811,BBB_1,48,0,75.5
811,BBB_2,38,0,82.8
811,BBB_3,144,0,63.6
811,BBB_4,82,1,58.0
812,DDD_1,62,0,49.4
812,DDD_2,128,1,44.9
813,DDD_1,11,0,78.9
813,DDD_2,129,1,75.0
813,DDD_3,199,0,92.7
813,DDD_4,178,0,77.7
814,AAA_1,53,0,53.2
814,AAA_2,171,0,56.5
814,AAA_3,,1,
815,BBB_1,144,1,75.2
815,BBB_2,39,0,84.7
815,BBB_3,,1,
816,DDD_1,3,1,39.0
816,DDD_2,187,0,66.9
816,DDD_3,37,0,52.9
816,DDD_4,,0,
816,DDD_5,,1,
817,AAA_1,138,0,66.9
817,AAA_2,37,0,72.0
817,AAA_3,51,0,68.2
817,AAA_4,88,0,66.2
817,AAA_5,139,1,59.2
818,BBB_1,116,1,45.9
818,BBB_2,99,1,64.1
819,AAA_1,87,0,98.6
819,AAA_2,103,1,98.4
820,DDD_1,,0,
820,DDD_2,124,1,93.8
821,CCC_1,91,1,60.9
821,CCC_2,99,1,75.8
821,CCC_3,156,1,73.5
821,CCC_4,197,1,74.4
822,AAA_1,41,1,94.5
822,AAA_2,144,1,86.8
822,AAA_3,20,0,100
822,AAA_4,34,0,85.3
822,AAA_5,169,1,68.2
822,AAA_6,131,1,89.3
823,BBB_1,44,0,58.5
823,BBB_2,,0,
823,BBB_3,174,1,59.4
823,BBB_4,136,1,83.6
823,BBB_5,113,0,75.7
824,CCC_1,198,0,81.1
824,CCC_2,34,0,64.5
824,CCC_3,131,0,86.1
824,CCC_4,35,1,70.0
824,CCC_5,13,1,76.6
825,CCC_1,194,1,52.5
825,CCC_2,,0,
825,CCC_3,156,0,66.9
826,CCC_1,190,0,100
826,CCC_2,78,1,100
827,CCC_1,184,1,44.8
827,CCC_2,93,1,59.6
827,CCC_3,200,1,48.9
828,AAA_1,23,1,69.3
828,AAA_2,28,1,86.0
828,AAA_3,132,0,92.0
828,AAA_4,173,1,61.7
828,AAA_5,63,0,73.2
829,CCC_1,,0,
829,CCC_2,175,0,66.1
829,CCC_3,153,1,81.3
829,CCC_4,92,0,82.9
830,BBB_1,28,1,42.2
830,BBB_2,173,0,44.0
830,BBB_3,183,0,63.5
830,BBB_4,39,0,50.9
831,BBB_1,108,1,88.9
831,BBB_2,,0,
831,BBB_3,16,1,84.0
831,BBB_4,125,0,94.2
832,CCC_1,165,0,41.5
832,CCC_2,33,1,53.6
832,CCC_3,174,0,37.5
832,CCC_4,173,1,45.9
832,CCC_5,116,1,66.4
833,DDD_1,32,0,71.8
833,DDD_2,198,0,61.7
833,DDD_3,1,0,67.0
833,DDD_4,185,1,91.0
833,DDD_5,7,0,77.7
834,AAA_1,72,0,84.6
834,AAA_2,121,1,84.3
834,AAA_3,106,0,91.5
835,DDD_1,142,1,60.9
835,DDD_2,123,1,55.2
835,DDD_3,31,1,77.2
835,DDD_4,14,0,67.9
835,DDD_5,152,0,88.4
835,DDD_6,164,1,59.0
836,DDD_1,29,0,40.2
836,DDD_2,46,0,46.9
836,DDD_3,111,1,55.1
836,DDD_4,51,0,63.0
836,DDD_5,186,0,64.9
836,DDD_6,,0,
837,CCC_1,,1,
837,CCC_2,160,1,87.4
837,CCC_3,166,1,97.8
837,CCC_4,150,0,71.5
837,CCC_5,67,0,100
838,BBB_1,120,0,48.5
838,BBB_2,79,1,40.2
838,BBB_3,194,1,38.4
839,BBB_1,40,1,68.7
839,BBB_2,153,0,71.1
839,BBB_3,177,1,50.3
839,BBB_4,,0,
839,BBB_5,139,0,51.2
839,BBB_6,146,0,52.1
840,CCC_1,75,1,83.2
840,CCC_2,64,0,58.4
840,CCC_3,6,1,59.9
840,CCC_4,170,1,60.5
840,CCC_5,148,1,60.6
840,CCC_6,165,1,52.8
841,DDD_1,,0,
841,DDD_2,179,1,83.6
842,AAA_1,190,1,76.5
842,AAA_2,193,1,49.2
842,AAA_3,189,0,60.7
842,AAA_4,110,1,71.8
843,DDD_1,64,1,89.7
843,DDD_2,104,1,73.1
843,DDD_3,,1,
843,DDD_4,98,1,75.9
843,DDD_5,127,1,64.4
843,DDD_6,4,1,67.5
844,AAA_1,73,0,62.2
844,AAA_2,196,0,50.3
844,AAA_3,94,1,52.8
844,AAA_4,130,1,50.9
845,BBB_1,167,1,55.1
845,BBB_2,147,1,90.3
846,DDD_1,20,0,88.1
846,DDD_2,100,1,65.5
846,DDD_3,40,0,75.5
846,DDD_4,35,0,72.8
847,BBB_1,,0,
847,BBB_2,97,0,39.6
847,BBB_3,11,0,69.5
848,BBB_1,56,1,75.4
848,BBB_2,,0,
848,BBB_3,32,0,55.7
849,DDD_1,80,0,100
849,DDD_2,,1,
849,DDD_3,191,1,70.9
849,DDD_4,68,0,70.5
849,DDD_5,156,1,78.0
849,DDD_6,172,1,93.6
850,AAA_1,9,0,86.6
850,AAA_2,31,1,78.0
850,AAA_3,149,0,95.4
850,AAA_4,19,1,78.6
850,AAA_5,125,1,72.8
851,DDD_1,101,0,92.3
851,DDD_2,10,1,66.2
851,DDD_3,109,1,89.7
851,DDD_4,18,0,89.3
851,DDD_5,176,0,85.5
851,DDD_6,48,1,69.8
852,DDD_1,196,1,50.5
852,DDD_2,17,1,39.1
852,DDD_3,9,0,64.1
852,DDD_4,10,1,54.1
853,DDD_1,104,1,80.5
853,DDD_2,126,0,73.8
853,DDD_3,46,1,77.2
853,DDD_4,,0,
853,DDD_5,58,1,86.5
853,DDD_6,149,1,100
854,DDD_1,173,1,36.0
854,DDD_2,175,0,52.1
854,DDD_3,,1,
854,DDD_4,64,1,57.7
854,DDD_5,195,1,52.6
855,AAA_1,185,0,100
855,AAA_2,30,1,69.0
856,CCC_1,175,0,62.4
856,CCC_2,17,0,73.9
856,CCC_3,,0,
856,CCC_4,,0,
856,CCC_5,84,1,86.9
856,CCC_6,98,1,62.3
857,CCC_1,52,0,59.1
857,CCC_2,37,1,90.9
858,BBB_1,,1,
858,BBB_2,,0,
858,BBB_3,97,1,87.2
858,BBB_4,77,1,86.6
859,DDD_1,34,0,85.1
859,DDD_2,45,1,77.0
859,DDD_3,140,0,71.0
859,DDD_4,192,0,58.2
859,DDD_5,61,1,97.7
860,CCC_1,108,1,85.9
860,CCC_2,101,0,100
860,CCC_3,178,0,71.0
860,CCC_4,34,1,91.9
860,CCC_5,155,1,98.5
860,CCC_6,144,0,76.9
861,BBB_1,30,0,68.0
861,BBB_2,121,1,67.6
861,BBB_3,9,1,73.5
861,BBB_4,151,0,54.8
861,BBB_5,74,0,37.7
861,BBB_6,54,1,52.6
862,AAA_1,64,1,75.6
862,AAA_2,108,0,75.6
862,AAA_3,113,0,87.1
862,AAA_4,32,0,71.1
863,DDD_1,138,1,50.6
863,DDD_2,11,0,63.4
863,DDD_3,15,1,74.2
864,CCC_1,50,1,66.9
864,CCC_2,151,1,52.8
864,CCC_3,,0,
864,CCC_4,181,0,48.7
864,CCC_5,111,0,69.2
864,CCC_6,76,0,41.2
865,CCC_1,103,1,51.8
865,CCC_2,151,1,52.8
866,BBB_1,96,1,66.8
866,BBB_2,175,1,57.5
866,BBB_3,139,1,64.7
867,DDD_1,178,1,53.5
867,DDD_2,52,0,46.7
867,DDD_3,171,1,60.3
867,DDD_4,132,0,59.7
867,DDD_5,179,1,37.4
868,AAA_1,131,1,93.2
868,AAA_2,35,1,68.1
869,CCC_1,102,0,68.6
869,CCC_2,15,1,86.4
869,CCC_3,138,0,60.0
869,CCC_4,40,0,65.2
869,CCC_5,40,1,87.8
869,CCC_6,111,0,63.5
870,BBB_1,76,1,46.1
870,BBB_2,168,1,50.3
870,BBB_3,161,0,56.3
870,BBB_4,110,1,71.8
870,BBB_5,,0,
871,BBB_1,22,1,96.9
871,BBB_2,23,0,76.7
871,BBB_3,4,1,62.5
871,BBB_4,78,0,78.3
871,BBB_5,82,1,67.6
872,CCC_1,93,1,98.0
872,CCC_2,106,1,96.4
872,CCC_3,122,0,75.5
873,DDD_1,170,0,54.6
873,DDD_2,179,1,44.1
873,DDD_3,192,0,74.7
874,BBB_1,66,1,78.9
874,BBB_2,59,0,84.7
875,CCC_1,58,0,56.8
875,CCC_2,86,1,48.0
875,CCC_3,116,1,51.7
875,CCC_4,11,1,60.7
876,DDD_1,54,0,54.4
876,DDD_2,4,1,81.4
876,DDD_3,13,0,52.3
876,DDD_4,171,0,57.8
877,AAA_1,165,1,53.3
877,AAA_2,139,0,74.6
877,AAA_3,93,0,82.6
877,AAA_4,12,1,53.7
878,BBB_1,46,1,73.8
878,BBB_2,,0,
878,BBB_3,70,1,68.5
878,BBB_4,170,0,56.9
879,AAA_1,166,1,80.3
879,AAA_2,118,1,96.2
879,AAA_3,91,1,71.4
879,AAA_4,195,1,78.1
879,AAA_5,26,1,81.2
879,AAA_6,162,1,68.7
880,BBB_1,28,0,78.2
880,BBB_2,199,1,72.3
880,BBB_3,134,1,74.2
881,CCC_1,145,0,45.6
881,CCC_2,43,0,72.9
882,AAA_1,58,0,64.8
882,AAA_2,132,1,89.8
882,AAA_3,81,1,71.6
882,AAA_4,163,1,100
882,AAA_5,60,0,83.7
882,AAA_6,,1,
883,BBB_1,127,1,49.6
883,BBB_2,192,0,64.6
883,BBB_3,3,0,67.1
883,BBB_4,6,1,44.5
883,BBB_5,55,0,40.6
884,DDD_1,107,0,61.1
884,DDD_2,59,1,83.1
884,DDD_3,53,1,64.4
884,DDD_4,53,1,59.6
885,DDD_1,186,1,70.7
885,DDD_2,,1,
885,DDD_3,149,1,74.8
885,DDD_4,167,0,45.4
886,BBB_1,195,1,54.8
886,BBB_2,29,1,87.6
886,BBB_3,182,0,85.0
887,BBB_1,,0,
887,BBB_2,40,0,74.8
887,BBB_3,69,0,72.2
887,BBB_4,139,0,90.6
888,CCC_1,157,1,70.3
888,CCC_2,104,1,65.7
888,CCC_3,60,0,72.1
888,CCC_4,166,1,52.0
888,CCC_5,81,0,48.3
889,CCC_1,17,0,47.5
889,CCC_2,,1,
889,CCC_3,101,1,72.1
890,BBB_1,118,1,70.5
890,BBB_2,15,0,34.1
890,BBB_3,1,0,55.3
891,BBB_1,12,0,65.5
891,BBB_2,,1,
891,BBB_3,146,0,74.9
891,BBB_4,20,0,53.7
891,BBB_5,190,1,42.7
891,BBB_6,18,0,54.2
892,BBB_1,40,0,100
892,BBB_2,,1,
892,BBB_3,47,1,72.8
893,AAA_1,75,1,49.7
893,AAA_2,181,0,48.7
893,AAA_3,,1,
893,AAA_4,147,0,66.9
894,BBB_1,181,1,75.4
894,BBB_2,,0,
894,BBB_3,107,1,75.1
894,BBB_4,12,1,81.6
894,BBB_5,3,1,99.2
895,DDD_1,,0,
895,DDD_2,174,1,66.7
895,DDD_3,175,0,75.5
895,DDD_4,162,0,62.3
895,DDD_5,75,1,61.6
896,CCC_1,105,1,47.0
896,CCC_2,135,1,42.1
896,CCC_3,20,1,60.9
896,CCC_4,24,0,63.4
897,AAA_1,191,1,69.0
897,AAA_2,144,1,75.4
898,DDD_1,31,0,74.4
898,DDD_2,8,0,49.7
898,DDD_3,120,0,48.1
898,DDD_4,54,1,67.4
898,DDD_5,159,1,46.3
899,BBB_1,144,1,73.3
899,BBB_2,195,1,41.1
899,BBB_3,75,0,55.0
899,BBB_4,,0,
899,BBB_5,104,1,67.7
899,BBB_6,40,1,61.9
900,DDD_1,9,1,82.7
