team_id,team_name,member_id,week,hours_logged,commits,meetings_attended,tasks_completed,peer_rating,contribution_pattern
25,Team_25,T25M3,8,2.3,1,2,0,2.6,low
25,Team_25,T25M3,9,0.9,0,0,1,2.4,low
25,Team_25,T25M3,10,0,0,0,0,2.1,low
25,Team_25,T25M3,11,0.0,0,2,0,2.6,low
25,Team_25,T25M3,12,0,0,0,0,2.3,low
25,Team_25,T25M3,13,1.9,1,1,0,2.9,low
25,Team_25,T25M3,14,0.7,0,0,0,3.0,low
25,Team_25,T25M4,1,7.2,3,2,3,4.1,medium
25,Team_25,T25M4,2,7.3,7,2,2,3.6,medium
25,Team_25,T25M4,3,7.3,8,0,4,4.4,medium
25,Team_25,T25M4,4,9.7,5,0,4,4.1,medium
25,Team_25,T25M4,5,9.1,8,0,4,4.6,medium
25,Team_25,T25M4,6,6.9,8,2,4,3.6,medium
25,Team_25,T25M4,7,8.9,10,1,4,4.3,medium
25,Team_25,T25M4,8,8.2,7,1,5,3.9,medium
25,Team_25,T25M4,9,8.8,5,1,4,4.3,medium
25,Team_25,T25M4,10,8.3,5,0,5,3.7,medium
25,Team_25,T25M4,11,6.0,7,0,3,3.8,medium
25,Team_25,T25M4,12,7.1,5,2,2,4.2,medium
25,Team_25,T25M4,13,8.4,8,1,4,3.9,medium
25,Team_25,T25M4,14,8.4,8,1,5,4.0,medium
25,Team_25,T25M5,1,8.0,4,1,2,4.0,medium
25,Team_25,T25M5,2,5.4,4,1,1,3.1,medium
25,Team_25,T25M5,3,6.4,8,1,4,3.4,medium
25,Team_25,T25M5,4,5.9,4,1,2,3.9,medium
25,Team_25,T25M5,5,6.5,6,2,4,3.8,medium
25,Team_25,T25M5,6,6.1,6,0,4,3.3,medium
25,Team_25,T25M5,7,5.2,5,1,3,3.7,medium
25,Team_25,T25M5,8,7.3,5,0,2,4.0,medium
25,Team_25,T25M5,9,4.7,4,2,3,3.0,medium
25,Team_25,T25M5,10,7.8,6,0,3,3.9,medium
25,Team_25,T25M5,11,5.6,4,2,1,3.4,medium
25,Team_25,T25M5,12,6.8,7,2,2,4.2,medium
25,Team_25,T25M5,13,4.6,3,2,2,3.0,medium
25,Team_25,T25M5,14,6.8,6,2,3,3.6,medium
26,Team_26,T26M1,1,12.3,10,1,6,5.0,high
26,Team_26,T26M1,2,11.6,6,2,4,4.7,high
26,Team_26,T26M1,3,10.4,13,1,4,4.7,high
26,Team_26,T26M1,4,9.8,9,1,5,4.8,high
26,Team_26,T26M1,5,11.5,15,2,4,4.6,high
26,Team_26,T26M1,6,8.5,12,1,3,4.3,high
26,Team_26,T26M1,7,12.2,14,2,5,5.0,high
26,Team_26,T26M1,8,9.4,10,2,4,4.3,high
26,Team_26,T26M1,9,9.7,5,1,5,4.8,high
26,Team_26,T26M1,10,10.1,10,0,5,4.4,high
26,Team_26,T26M1,11,10.9,10,2,4,5.0,high
26,Team_26,T26M1,12,10.9,11,0,6,4.7,high
26,Team_26,T26M1,13,11.0,14,1,5,5.0,high
26,Team_26,T26M1,14,10.5,11,1,6,4.8,high
26,Team_26,T26M2,1,1.3,0,2,1,3.0,low
26,Team_26,T26M2,2,2.8,2,0,2,2.8,low
26,Team_26,T26M2,3,1.1,1,2,0,2.5,low
26,Team_26,T26M2,4,1.8,1,0,0,2.6,low
26,Team_26,T26M2,5,0.4,0,1,0,2.6,low
26,Team_26,T26M2,6,1.1,1,0,0,2.4,low
26,Team_26,T26M2,7,0,0,1,1,2.6,low
26,Team_26,T26M2,8,2.0,1,2,0,3.2,low
26,Team_26,T26M2,9,0,0,1,1,2.3,low
26,Team_26,T26M2,10,0,0,1,1,2.7,low
26,Team_26,T26M2,11,0,0,2,0,2.2,low
26,Team_26,T26M2,12,1.7,1,0,1,3.0,low
26,Team_26,T26M2,13,1.7,2,2,0,2.8,low
26,Team_26,T26M2,14,0,0,1,0,2.8,low
26,Team_26,T26M3,1,8.2,11,0,3,3.7,medium
26,Team_26,T26M3,2,6.1,4,1,3,4.1,medium
26,Team_26,T26M3,3,5.4,5,2,1,3.4,medium
26,Team_26,T26M3,4,6.9,8,1,2,3.7,medium
26,Team_26,T26M3,5,8.1,10,0,5,4.6,medium
26,Team_26,T26M3,6,7.6,10,2,2,4.2,medium
26,Team_26,T26M3,7,8.4,6,2,4,4.0,medium
26,Team_26,T26M3,8,9.1,7,2,3,4.3,medium
26,Team_26,T26M3,9,6.2,5,0,3,4.2,medium
26,Team_26,T26M3,10,8.9,7,0,4,4.0,medium
26,Team_26,T26M3,11,8.8,12,2,4,4.6,medium
26,Team_26,T26M3,12,8.3,7,0,4,4.5,medium
26,Team_26,T26M3,13,8.5,12,1,5,4.1,medium
26,Team_26,T26M3,14,8.6,10,0,3,4.4,medium
26,Team_26,T26M4,1,5.8,7,2,2,3.6,medium
26,Team_26,T26M4,2,3.5,1,2,0,3.3,medium
26,Team_26,T26M4,3,6.6,4,1,2,3.9,medium
26,Team_26,T26M4,4,4.7,2,0,1,3.4,medium
26,Team_26,T26M4,5,7.3,9,0,4,4.1,medium
26,Team_26,T26M4,6,6.6,5,1,4,3.4,medium
26,Team_26,T26M4,7,4.1,4,1,2,3.0,medium
26,Team_26,T26M4,8,5.1,3,1,3,3.2,medium
26,Team_26,T26M4,9,7.2,10,2,4,4.1,medium
26,Team_26,T26M4,10,7.0,10,0,3,4.1,medium
26,Team_26,T26M4,11,4.1,3,1,3,3.1,medium
26,Team_26,T26M4,12,3.8,3,2,0,2.8,medium
26,Team_26,T26M4,13,5.5,7,1,3,3.6,medium
26,Team_26,T26M4,14,4.3,3,1,2,3.6,medium
26,Team_26,T26M5,1,4.6,3,1,3,3.6,medium
26,Team_26,T26M5,2,5.4,4,0,1,3.4,medium
26,Team_26,T26M5,3,4.8,5,0,2,3.5,medium
26,Team_26,T26M5,4,6.3,3,1,2,4.1,medium
26,Team_26,T26M5,5,7.6,6,0,4,3.9,medium
26,Team_26,T26M5,6,5.4,5,0,1,3.6,medium
26,Team_26,T26M5,7,3.9,5,1,1,3.8,medium
26,Team_26,T26M5,8,7.5,10,2,4,4.2,medium
26,Team_26,T26M5,9,3.9,2,2,1,3.1,medium
26,Team_26,T26M5,10,5.3,4,2,1,3.6,medium
26,Team_26,T26M5,11,4.8,4,1,2,3.1,medium
26,Team_26,T26M5,12,5.0,5,0,2,3.1,medium
26,Team_26,T26M5,13,3.9,2,1,2,3.1,medium
26,Team_26,T26M5,14,5.4,7,1,3,3.9,medium
27,Team_27,T27M1,1,10.8,8,1,4,4.7,high
27,Team_27,T27M1,2,10.9,12,1,4,4.4,high
27,Team_27,T27M1,3,7.5,5,1,3,3.7,high
27,Team_27,T27M1,4,9.1,5,1,3,4.3,high
27,Team_27,T27M1,5,11.2,11,1,5,4.4,high
27,Team_27,T27M1,6,10.1,6,1,4,4.2,high
27,Team_27,T27M1,7,8.4,11,2,5,4.5,high
27,Team_27,T27M1,8,9.5,11,0,5,4.9,high
27,Team_27,T27M1,9,7.3,9,0,3,4.4,high
27,Team_27,T27M1,10,8.2,8,0,4,3.7,high
27,Team_27,T27M1,11,10.0,11,1,4,4.6,high
27,Team_27,T27M1,12,11.1,14,0,4,4.3,high
27,Team_27,T27M1,13,10.6,12,1,6,5.0,high
27,Team_27,T27M1,14,9.6,4,0,5,4.5,high
27,Team_27,T27M2,1,9.8,13,2,3,4.2,medium
27,Team_27,T27M2,2,6.0,6,1,1,3.9,medium
27,Team_27,T27M2,3,8.0,8,0,3,3.9,medium
27,Team_27,T27M2,4,6.7,8,1,2,3.4,medium
27,Team_27,T27M2,5,6.6,5,1,3,4.0,medium
27,Team_27,T27M2,6,9.6,6,1,4,4.7,medium
27,Team_27,T27M2,7,8.7,12,2,5,3.9,medium
27,Team_27,T27M2,8,8.5,11,2,3,4.2,medium
27,Team_27,T27M2,9,9.3,9,2,5,4.3,medium
27,Team_27,T27M2,10,8.8,11,2,3,4.2,medium
27,Team_27,T27M2,11,7.5,4,1,3,4.2,medium
27,Team_27,T27M2,12,8.4,10,1,5,4.3,medium
27,Team_27,T27M2,13,7.9,6,1,2,4.5,medium
27,Team_27,T27M2,14,7.7,4,0,4,4.4,medium
27,Team_27,T27M3,1,5.3,2,0,1,3.6,medium
27,Team_27,T27M3,2,6.1,5,1,4,3.9,medium
27,Team_27,T27M3,3,7.3,6,2,2,4.2,medium
27,Team_27,T27M3,4,4.2,5,1,1,3.6,medium
27,Team_27,T27M3,5,7.5,4,1,4,3.8,medium
27,Team_27,T27M3,6,6.4,6,2,3,3.9,medium
27,Team_27,T27M3,7,5.2,7,0,1,3.2,medium
27,Team_27,T27M3,8,7.1,7,2,2,3.8,medium
27,Team_27,T27M3,9,4.2,3,0,1,3.5,medium
27,Team_27,T27M3,10,5.9,5,2,3,3.8,medium
27,Team_27,T27M3,11,6.0,6,2,3,3.9,medium
27,Team_27,T27M3,12,7.9,9,1,2,3.7,medium
27,Team_27,T27M3,13,4.1,2,0,3,3.8,medium
27,Team_27,T27M3,14,7.5,5,2,2,4.2,medium
27,Team_27,T27M4,1,7.7,5,1,3,3.7,medium
27,Team_27,T27M4,2,6.2,3,0,4,3.9,medium
27,Team_27,T27M4,3,8.4,8,1,5,3.9,medium
27,Team_27,T27M4,4,5.7,7,1,1,3.5,medium
27,Team_27,T27M4,5,4.9,6,1,2,3.8,medium
27,Team_27,T27M4,6,7.5,8,2,3,3.5,medium
27,Team_27,T27M4,7,6.1,6,2,4,4.2,medium
27,Team_27,T27M4,8,8.1,11,0,5,3.7,medium
27,Team_27,T27M4,9,4.6,4,2,1,3.2,medium
27,Team_27,T27M4,10,7.1,9,0,3,4.0,medium
27,Team_27,T27M4,11,7.1,6,1,2,3.6,medium
27,Team_27,T27M4,12,7.4,7,1,2,4.0,medium
27,Team_27,T27M4,13,6.9,8,2,4,4.0,medium
27,Team_27,T27M4,14,5.0,3,2,2,4.0,medium
28,Team_28,T28M1,1,12.4,16,2,5,4.8,high
28,Team_28,T28M1,2,12.2,14,0,5,4.6,high
28,Team_28,T28M1,3,11.6,6,1,5,4.6,high
28,Team_28,T28M1,4,10.0,5,0,5,4.9,high
28,Team_28,T28M1,5,10.6,6,2,4,4.9,high
28,Team_28,T28M1,6,10.5,6,0,4,4.7,high
28,Team_28,T28M1,7,11.1,16,1,4,5.0,high
28,Team_28,T28M1,8,11.4,15,2,6,4.9,high
28,Team_28,T28M1,9,9.6,5,1,4,4.9,high
28,Team_28,T28M1,10,12.2,18,2,7,5.0,high
28,Team_28,T28M1,11,13.0,17,0,7,4.7,high
28,Team_28,T28M1,12,11.7,16,1,4,5.0,high
28,Team_28,T28M1,13,12.0,15,1,7,5.0,high
28,Team_28,T28M1,14,9.8,8,0,3,4.8,high
28,Team_28,T28M2,1,6.7,5,1,3,3.6,medium
28,Team_28,T28M2,2,4.3,3,2,2,3.2,medium
28,Team_28,T28M2,3,6.3,4,2,3,4.1,medium
28,Team_28,T28M2,4,4.2,3,1,2,3.8,medium
28,Team_28,T28M2,5,5.7,6,0,2,3.3,medium
28,Team_28,T28M2,6,3.7,4,0,0,3.1,medium
28,Team_28,T28M2,7,5.3,6,1,1,3.4,medium
28,Team_28,T28M2,8,3.8,5,0,2,2.8,medium
28,Team_28,T28M2,9,6.2,7,2,4,4.2,medium
28,Team_28,T28M2,10,5.3,7,2,3,3.9,medium
28,Team_28,T28M2,11,6.5,5,1,2,4.1,medium
28,Team_28,T28M2,12,7.3,8,0,4,3.9,medium
28,Team_28,T28M2,13,6.2,8,2,4,3.9,medium
28,Team_28,T28M2,14,6.5,8,2,3,4.1,medium
28,Team_28,T28M3,1,4.5,3,2,3,3.8,medium
28,Team_28,T28M3,2,4.4,4,0,1,3.4,medium
28,Team_28,T28M3,3,3.6,3,2,0,2.7,medium
28,Team_28,T28M3,4,5.9,6,1,1,4.0,medium
28,Team_28,T28M3,5,3.6,3,2,0,3.4,medium
28,Team_28,T28M3,6,5.7,4,2,2,3.3,medium
28,Team_28,T28M3,7,5.4,7,1,2,3.6,medium
28,Team_28,T28M3,8,2.4,1,0,2,3.5,medium
28,Team_28,T28M3,9,4.6,6,2,3,3.5,medium
28,Team_28,T28M3,10,4.7,4,1,3,3.7,medium
28,Team_28,T28M3,11,5.2,6,2,2,3.6,medium
28,Team_28,T28M3,12,3.3,2,2,0,3.5,medium
28,Team_28,T28M3,13,3.8,2,2,1,3.6,medium
28,Team_28,T28M3,14,2.7,1,0,1,2.7,medium
28,Team_28,T28M4,1,2.0,2,1,0,3.0,low
28,Team_28,T28M4,2,2.9,4,2,1,3.3,low
28,Team_28,T28M4,3,2.0,1,2,0,2.9,low
28,Team_28,T28M4,4,2.2,3,2,2,2.6,low
28,Team_28,T28M4,5,1.2,1,2,0,3.2,low
28,Team_28,T28M4,6,1.8,2,2,0,2.5,low
28,Team_28,T28M4,7,1.8,1,2,0,2.5,low
28,Team_28,T28M4,8,1.6,1,1,0,2.3,low
28,Team_28,T28M4,9,0.9,1,1,0,3.1,low
28,Team_28,T28M4,10,1.6,1,0,1,2.8,low
28,Team_28,T28M4,11,0.8,0,0,0,2.6,low
28,Team_28,T28M4,12,1.6,1,1,0,2.8,low
28,Team_28,T28M4,13,3.2,3,0,2,3.3,low
28,Team_28,T28M4,14,3.4,3,0,2,3.0,low
28,Team_28,T28M5,1,6.3,4,1,3,3.8,medium
28,Team_28,T28M5,2,8.5,11,2,4,4.3,medium
28,Team_28,T28M5,3,8.1,9,2,5,4.4,medium
28,Team_28,T28M5,4,7.5,7,0,4,4.1,medium
28,Team_28,T28M5,5,5.4,6,2,1,4.0,medium
28,Team_28,T28M5,6,6.7,8,2,2,3.5,medium
28,Team_28,T28M5,7,8.4,5,0,4,4.5,medium
28,Team_28,T28M5,8,5.6,6,2,2,3.2,medium
28,Team_28,T28M5,9,6.8,5,2,2,3.8,medium
28,Team_28,T28M5,10,8.4,7,0,4,3.7,medium
28,Team_28,T28M5,11,6.8,5,0,2,4.3,medium
28,Team_28,T28M5,12,6.8,5,0,3,4.1,medium
28,Team_28,T28M5,13,5.3,7,2,1,3.1,medium
28,Team_28,T28M5,14,8.5,5,2,3,4.0,medium
29,Team_29,T29M1,1,10.1,7,0,4,4.2,high
29,Team_29,T29M1,2,9.6,10,1,5,4.7,high
29,Team_29,T29M1,3,8.1,4,0,4,4.1,high
29,Team_29,T29M1,4,8.2,8,1,5,3.9,high
29,Team_29,T29M1,5,10.1,7,2,6,4.1,high
29,Team_29,T29M1,6,9.6,11,0,4,4.5,high
29,Team_29,T29M1,7,8.4,11,2,3,4.5,high
29,Team_29,T29M1,8,7.1,7,0,2,4.0,high
29,Team_29,T29M1,9,8.3,11,1,3,3.7,high
29,Team_29,T29M1,10,8.4,11,1,5,4.7,high
29,Team_29,T29M1,11,6.6,9,1,3,3.9,high
29,Team_29,T29M1,12,9.9,8,1,5,4.2,high
29,Team_29,T29M1,13,9.9,7,0,5,4.5,high
29,Team_29,T29M1,14,6.8,4,2,2,4.2,high
29,Team_29,T29M2,1,9.5,6,2,4,4.8,medium
29,Team_29,T29M2,2,9.8,11,2,4,4.2,medium
29,Team_29,T29M2,3,8.6,7,0,4,4.7,medium
29,Team_29,T29M2,4,7.3,10,0,4,4.4,medium
29,Team_29,T29M2,5,8.4,4,0,5,3.9,medium
29,Team_29,T29M2,6,8.2,9,1,4,4.2,medium
29,Team_29,T29M2,7,9.1,10,0,5,3.9,medium
29,Team_29,T29M2,8,9.3,10,2,3,4.2,medium
29,Team_29,T29M2,9,9.2,12,1,4,4.0,medium
29,Team_29,T29M2,10,9.1,10,0,3,4.3,medium
29,Team_29,T29M2,11,9.7,9,0,5,4.0,medium
29,Team_29,T29M2,12,7.1,10,1,2,3.5,medium
29,Team_29,T29M2,13,8.4,6,2,3,3.9,medium
29,Team_29,T29M2,14,8.0,6,1,3,4.5,medium
29,Team_29,T29M3,1,3.6,4,1,0,3.6,medium
29,Team_29,T29M3,2,5.1,5,2,1,3.7,medium
29,Team_29,T29M3,3,5.1,6,2,1,3.1,medium
29,Team_29,T29M3,4,3.3,1,1,2,3.5,medium
29,Team_29,T29M3,5,6.4,7,1,2,4.1,medium
29,Team_29,T29M3,6,2.9,4,2,2,3.2,medium
29,Team_29,T29M3,7,5.6,7,0,2,3.8,medium
29,Team_29,T29M3,8,6.6,3,1,3,4.2,medium
29,Team_29,T29M3,9,4.5,2,2,2,3.4,medium
29,Team_29,T29M3,10,4.9,2,2,1,3.0,medium
29,Team_29,T29M3,11,6.5,6,1,2,3.7,medium
29,Team_29,T29M3,12,4.2,5,0,3,3.1,medium
29,Team_29,T29M3,13,5.6,8,0,1,3.3,medium
29,Team_29,T29M3,14,4.1,4,0,1,3.3,medium
30,Team_30,T30M1,1,12.9,17,0,5,5.0,high
30,Team_30,T30M1,2,13.0,17,1,7,5.0,high
30,Team_30,T30M1,3,13.0,16,2,6,5.0,high
30,Team_30,T30M1,4,11.7,12,0,4,5.0,high
30,Team_30,T30M1,5,10.7,14,2,4,4.9,high
30,Team_30,T30M1,6,9.4,12,0,4,4.5,high
30,Team_30,T30M1,7,10.9,6,0,6,4.2,high
30,Team_30,T30M1,8,12.6,11,2,6,4.8,high
30,Team_30,T30M1,9,11.6,13,0,5,4.7,high
30,Team_30,T30M1,10,12.4,17,2,5,4.8,high
30,Team_30,T30M1,11,12.9,16,1,7,4.9,high
30,Team_30,T30M1,12,10.0,6,2,5,4.1,high
30,Team_30,T30M1,13,12.3,8,2,5,5.0,high
30,Team_30,T30M1,14,10.2,9,2,6,4.5,high
30,Team_30,T30M2,1,5.4,4,1,3,4.0,medium
30,Team_30,T30M2,2,8.2,6,2,3,3.8,medium
30,Team_30,T30M2,3,6.4,5,1,2,3.8,medium
30,Team_30,T30M2,4,7.8,5,0,4,4.4,medium
30,Team_30,T30M2,5,7.4,4,1,2,4.5,medium
30,Team_30,T30M2,6,7.8,5,0,3,3.7,medium
30,Team_30,T30M2,7,7.1,8,1,4,4.1,medium
30,Team_30,T30M2,8,8.6,9,1,5,4.0,medium
30,Team_30,T30M2,9,6.5,3,0,3,3.5,medium
30,Team_30,T30M2,10,5.2,3,0,2,3.7,medium
30,Team_30,T30M2,11,6.1,7,1,4,3.6,medium
30,Team_30,T30M2,12,6.8,9,0,3,3.4,medium
30,Team_30,T30M2,13,6.6,6,0,3,3.8,medium
30,Team_30,T30M2,14,7.7,10,1,2,4.5,medium
30,Team_30,T30M3,1,4.0,3,0,2,3.6,medium
30,Team_30,T30M3,2,4.1,2,0,2,3.7,medium
30,Team_30,T30M3,3,3.2,3,1,2,3.4,medium
30,Team_30,T30M3,4,3.6,5,1,1,3.0,medium
30,Team_30,T30M3,5,6.4,7,2,4,4.2,medium
30,Team_30,T30M3,6,6.6,3,0,2,4.1,medium
30,Team_30,T30M3,7,3.9,3,1,1,3.4,medium
30,Team_30,T30M3,8,7.0,5,0,4,4.0,medium
30,Team_30,T30M3,9,6.6,5,0,3,3.6,medium
30,Team_30,T30M3,10,5.7,4,0,3,4.1,medium
30,Team_30,T30M3,11,6.7,4,0,3,4.1,medium
30,Team_30,T30M3,12,5.6,3,1,3,3.9,medium
30,Team_30,T30M3,13,4.6,4,0,2,3.6,medium
30,Team_30,T30M3,14,5.2,5,1,2,3.3,medium
